2018-10-24 16:53:35.753 |-INFO  [main] org.springframework.context.annotation.AnnotationConfigApplicationContext [590] -| Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4229bb3f: startup date [Wed Oct 24 16:53:35 CST 2018]; root of context hierarchy
2018-10-24 16:53:38.932 |-INFO  [localhost-startStop-1] org.apache.catalina.core.AprLifecycleListener [180] -| The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jdk1.8.0_92\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;D:\Program Files\Java\jdk1.8.0_92\bin;D:\Program Files\Java\jdk1.8.0_92\jre\bin;D:\Program Files\TortoiseSVN\bin;D:\Program Files\apache-maven-3.0.3\bin;C:\MyE\apache-tomcat-7.0.47\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;D:\Program Files\TortoiseGit\bin;D:\Program Files\Git\cmd;D:\Program Files\Git\bin;D:\Program Files\Git\cmd\;D:\Program Files\TortoiseGit\bin;C:\Users\huajun\AppData\Local\Microsoft\WindowsApps;;.]
2018-10-24 16:53:39.168 |-INFO  [localhost-startStop-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [180] -| Initializing Spring embedded WebApplicationContext
2018-10-24 16:53:39.169 |-INFO  [localhost-startStop-1] org.springframework.web.context.ContextLoader [285] -| Root WebApplicationContext: initialization completed in 2528 ms
2018-10-24 16:53:39.525 |-WARN  [localhost-startStop-1] com.netflix.config.sources.URLConfigurationSource [121] -| No URLs will be polled as dynamic configuration sources.
2018-10-24 16:53:39.525 |-INFO  [localhost-startStop-1] com.netflix.config.sources.URLConfigurationSource [122] -| To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-10-24 16:53:39.543 |-INFO  [localhost-startStop-1] com.netflix.config.DynamicPropertyFactory [281] -| DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@3d0676ff
2018-10-24 16:53:41.461 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'characterEncodingFilter' to: [/*]
2018-10-24 16:53:41.462 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-10-24 16:53:41.462 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-10-24 16:53:41.463 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'requestContextFilter' to: [/*]
2018-10-24 16:53:41.463 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'httpTraceFilter' to: [/*]
2018-10-24 16:53:41.463 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [245] -| Mapping filter: 'webMvcMetricsFilter' to: [/*]
2018-10-24 16:53:41.463 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.FilterRegistrationBean [258] -| Mapping filter: 'servletContainer' to urls: [/eureka/*]
2018-10-24 16:53:41.463 |-INFO  [localhost-startStop-1] org.springframework.boot.web.servlet.ServletRegistrationBean [186] -| Servlet dispatcherServlet mapped to [/]
2018-10-24 16:53:41.589 |-INFO  [localhost-startStop-1] com.sun.jersey.server.impl.application.WebApplicationImpl [815] -| Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2018-10-24 16:53:41.663 |-INFO  [localhost-startStop-1] com.netflix.discovery.provider.DiscoveryJerseyProvider [70] -| Using JSON encoding codec LegacyJacksonJson
2018-10-24 16:53:41.694 |-INFO  [localhost-startStop-1] com.netflix.discovery.provider.DiscoveryJerseyProvider [71] -| Using JSON decoding codec LegacyJacksonJson
2018-10-24 16:53:41.824 |-INFO  [localhost-startStop-1] com.netflix.discovery.provider.DiscoveryJerseyProvider [80] -| Using XML encoding codec XStreamXml
2018-10-24 16:53:41.824 |-INFO  [localhost-startStop-1] com.netflix.discovery.provider.DiscoveryJerseyProvider [81] -| Using XML decoding codec XStreamXml
2018-10-24 16:53:42.121 |-WARN  [main] com.netflix.config.sources.URLConfigurationSource [121] -| No URLs will be polled as dynamic configuration sources.
2018-10-24 16:53:42.122 |-INFO  [main] com.netflix.config.sources.URLConfigurationSource [122] -| To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-10-24 16:53:42.233 |-INFO  [main] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [373] -| Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-24 16:53:42.466 |-INFO  [main] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter [574] -| Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4b6690c0: startup date [Wed Oct 24 16:53:36 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@4229bb3f
2018-10-24 16:53:42.555 |-INFO  [main] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [547] -| Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-10-24 16:53:42.556 |-INFO  [main] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [547] -| Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-24 16:53:42.561 |-INFO  [main] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [547] -| Mapped "{[/],methods=[GET]}" onto public java.lang.String org.springframework.cloud.netflix.eureka.server.EurekaController.status(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2018-10-24 16:53:42.561 |-INFO  [main] org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping [547] -| Mapped "{[/lastn],methods=[GET]}" onto public java.lang.String org.springframework.cloud.netflix.eureka.server.EurekaController.lastn(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2018-10-24 16:53:42.591 |-INFO  [main] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [373] -| Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-24 16:53:42.592 |-INFO  [main] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [373] -| Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-24 16:53:43.078 |-INFO  [main] org.springframework.ui.freemarker.SpringTemplateLoader [62] -| SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4b6690c0: startup date [Wed Oct 24 16:53:36 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@4229bb3f] and template loader path [classpath:/templates/]
2018-10-24 16:53:43.081 |-INFO  [main] org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer [131] -| ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-10-24 16:53:43.389 |-INFO  [main] org.springframework.cloud.netflix.eureka.InstanceInfoFactory [71] -| Setting initial instance status as: STARTING
2018-10-24 16:53:43.462 |-INFO  [main] com.netflix.discovery.DiscoveryClient [349] -| Initializing Eureka in region us-east-1
2018-10-24 16:53:43.462 |-INFO  [main] com.netflix.discovery.DiscoveryClient [352] -| Client configured to neither register nor query for data.
2018-10-24 16:53:43.478 |-INFO  [main] com.netflix.discovery.DiscoveryClient [365] -| Discovery Client initialized at timestamp 1540371223477 with initial instances count: 0
2018-10-24 16:53:43.543 |-INFO  [main] com.netflix.eureka.DefaultEurekaServerContext [63] -| Initializing ...
2018-10-24 16:53:43.546 |-WARN  [main] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 16:53:43.576 |-INFO  [main] com.netflix.eureka.registry.AbstractInstanceRegistry [151] -| Finished initializing remote region registries. All known remote regions: []
2018-10-24 16:53:43.577 |-INFO  [main] com.netflix.eureka.DefaultEurekaServerContext [70] -| Initialized
2018-10-24 16:53:43.599 |-INFO  [main] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver [59] -| Exposing 2 endpoint(s) beneath base path '/actuator'
2018-10-24 16:53:43.611 |-INFO  [main] org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping [547] -| Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-10-24 16:53:43.612 |-INFO  [main] org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping [547] -| Mapped "{[/actuator/info],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2018-10-24 16:53:43.613 |-INFO  [main] org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping [547] -| Mapped "{[/actuator],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto protected java.util.Map<java.lang.String, java.util.Map<java.lang.String, org.springframework.boot.actuate.endpoint.web.Link>> org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping.links(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-24 16:53:43.667 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [433] -| Registering beans for JMX exposure on startup
2018-10-24 16:53:43.675 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [895] -| Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-10-24 16:53:43.677 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [895] -| Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2018-10-24 16:53:43.678 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [895] -| Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-10-24 16:53:43.681 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [675] -| Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2018-10-24 16:53:43.688 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [675] -| Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2018-10-24 16:53:43.700 |-INFO  [main] org.springframework.jmx.export.annotation.AnnotationMBeanExporter [675] -| Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=4b6690c0,type=ConfigurationPropertiesRebinder]
2018-10-24 16:53:43.716 |-INFO  [main] org.springframework.context.support.DefaultLifecycleProcessor [351] -| Starting beans in phase 0
2018-10-24 16:53:43.716 |-INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry [42] -| Registering application train-eureka with eureka with status UP
2018-10-24 16:53:43.722 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [109] -| Setting the eureka configuration..
2018-10-24 16:53:43.723 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [114] -| Eureka data center value eureka.datacenter is not set, defaulting to default
2018-10-24 16:53:43.724 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [128] -| Eureka environment value eureka.environment is not set, defaulting to test
2018-10-24 16:53:43.732 |-INFO  [main] org.apache.coyote.http11.Http11NioProtocol [180] -| Starting ProtocolHandler ["http-nio-8761"]
2018-10-24 16:53:43.748 |-INFO  [main] org.apache.tomcat.util.net.NioSelectorPool [180] -| Using a shared selector for servlet write/read
2018-10-24 16:53:43.757 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [184] -| isAws returned false
2018-10-24 16:53:43.758 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerBootstrap [152] -| Initialized server context
2018-10-24 16:53:43.758 |-INFO  [Thread-13] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [242] -| Got 1 instances from neighboring DS node
2018-10-24 16:53:43.759 |-INFO  [Thread-13] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [243] -| Renew threshold is: 1
2018-10-24 16:53:43.759 |-INFO  [Thread-13] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [254] -| Changing status to UP
2018-10-24 16:53:43.765 |-INFO  [Thread-13] org.springframework.cloud.netflix.eureka.server.EurekaServerInitializerConfiguration [72] -| Started Eureka Server
2018-10-24 16:53:43.798 |-INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer [206] -| Tomcat started on port(s): 8761 (http) with context path ''
2018-10-24 16:53:43.799 |-INFO  [main] org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration [124] -| Updating port to 8761
2018-10-24 16:53:43.811 |-INFO  [main] com.sctoc.microserver.train.eureka.EurekaApplication [59] -| Started EurekaApplication in 9.618 seconds (JVM running for 10.649)
2018-10-24 16:54:02.631 |-INFO  [http-nio-8761-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] [180] -| Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-10-24 16:54:02.632 |-INFO  [http-nio-8761-exec-1] org.springframework.web.servlet.DispatcherServlet [494] -| FrameworkServlet 'dispatcherServlet': initialization started
2018-10-24 16:54:02.668 |-INFO  [http-nio-8761-exec-1] org.springframework.web.servlet.DispatcherServlet [509] -| FrameworkServlet 'dispatcherServlet': initialization completed in 35 ms
2018-10-24 17:03:43.551 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:03:43.761 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 17:08:43.577 |-INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [541] -| Current renewal threshold is : 0
2018-10-24 17:13:43.552 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:13:43.762 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 17:23:43.555 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:23:43.577 |-INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [541] -| Current renewal threshold is : 0
2018-10-24 17:23:43.762 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 17:33:43.558 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:33:43.763 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 17:38:43.578 |-INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [541] -| Current renewal threshold is : 0
2018-10-24 17:43:43.561 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:43:43.763 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 17:53:43.564 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 17:53:43.578 |-INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl [541] -| Current renewal threshold is : 0
2018-10-24 17:53:43.764 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
2018-10-24 18:03:43.566 |-WARN  [Eureka-PeerNodesUpdater] com.netflix.eureka.cluster.PeerEurekaNodes [156] -| The replica size seems to be empty. Check the route 53 DNS Registry
2018-10-24 18:03:43.764 |-INFO  [Eureka-EvictionTimer] com.netflix.eureka.registry.AbstractInstanceRegistry [1247] -| Running the evict task with compensationTime 0ms
